dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,N_B,N_labels,mean_width,coverage
mmlu-pro,0,0.0001,0.5,0.05,28,6016,5971.3173828125,0.020104650408029556,0.9489380930863082
mmlu-pro,0,0.0001,0.5,0.05,29,6016,5972.87744140625,0.020038112998008728,0.9453230908269318
mmlu-pro,0,0.0001,0.5,0.05,30,6016,5973.10986328125,0.020169932395219803,0.946678716674198
mmlu-pro,0,0.0001,0.5,0.05,31,6016,5972.85400390625,0.02018904499709606,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.05,32,6016,5973.189453125,0.020165977999567986,0.9593312245820154
mmlu-pro,0,0.0001,0.5,0.05,33,6016,5972.7373046875,0.020185591652989388,0.9498418436511523
mmlu-pro,0,0.0001,0.5,0.05,34,6016,5973.18505859375,0.02019599638879299,0.9453230908269318
mmlu-pro,0,0.0001,0.5,0.05,35,6016,5972.70751953125,0.02009928971529007,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.05,36,6016,5973.1865234375,0.02018662914633751,0.9570718481699051
mmlu-pro,0,0.0001,0.5,0.05,37,6016,5972.458984375,0.020207807421684265,0.9484862178038862
mmlu-pro,0,0.0001,0.5,0.05,38,6016,5972.53369140625,0.020142128691077232,0.9484862178038862
mmlu-pro,0,0.0001,0.5,0.05,39,6016,5970.9794921875,0.02015702798962593,0.9548124717577949
mmlu-pro,0,0.0001,0.5,0.05,40,6016,5973.02490234375,0.020153537392616272,0.9593312245820154
mmlu-pro,0,0.0001,0.5,0.05,41,6016,5973.77685546875,0.020221494138240814,0.94713059195662
mmlu-pro,0,0.0001,0.5,0.05,42,6016,5973.7373046875,0.020117737352848053,0.9543605964753729
mmlu-pro,0,0.0001,0.5,0.05,43,6016,5973.47607421875,0.020091794431209564,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.05,44,6016,5971.8095703125,0.020143870264291763,0.946678716674198
mmlu-pro,0,0.0001,0.5,0.05,45,6016,5971.513671875,0.020066576078534126,0.9584274740171713
mmlu-pro,0,0.0001,0.5,0.05,46,6016,5971.92578125,0.020131748169660568,0.9525530953456847
mmlu-pro,0,0.0001,0.5,0.05,47,6016,5973.61962890625,0.02016383409500122,0.947582467239042
mmlu-pro,0,0.0001,0.5,0.05,48,6016,5972.921875,0.020095018669962883,0.9611387257117036
mmlu-pro,0,0.0001,0.5,0.05,49,6016,5972.35107421875,0.020138215273618698,0.9502937189335744
mmlu-pro,0,0.0001,0.5,0.05,50,6016,5973.2626953125,0.020090579986572266,0.9448712155445097
mmlu-pro,0,0.0001,0.5,0.05,51,6016,5972.89306640625,0.020111240446567535,0.9502937189335744
mmlu-pro,0,0.0001,0.5,0.05,52,6016,5972.8505859375,0.020181255415081978,0.9534568459105287
mmlu-pro,0,0.0001,0.5,0.05,53,6016,5973.2734375,0.020182481035590172,0.9543605964753729
mmlu-pro,0,0.0001,0.5,0.05,54,6016,5972.91162109375,0.02018103376030922,0.9530049706281066
mmlu-pro,0,0.0001,0.5,0.05,55,6016,5972.73583984375,0.020201170817017555,0.9543605964753729
mmlu-pro,0,0.0001,0.5,0.05,56,6016,5972.11083984375,0.020097140222787857,0.9493899683687302
mmlu-pro,0,0.0001,0.5,0.05,57,6016,5971.6279296875,0.02005765214562416,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.05,58,6016,5972.42333984375,0.020150940865278244,0.9611387257117036
mmlu-pro,0,0.0001,0.5,0.05,59,6016,5971.89794921875,0.0201626718044281,0.9502937189335744
mmlu-pro,0,0.0001,0.5,0.05,60,6016,5973.8828125,0.02017703838646412,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.05,61,6016,5972.88623046875,0.0201746616512537,0.9507455942159965
mmlu-pro,0,0.0001,0.5,0.05,62,6016,5972.48046875,0.020109379664063454,0.9570718481699051
mmlu-pro,0,0.0001,0.5,0.05,63,6016,5973.58642578125,0.020132098346948624,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.05,64,6016,5972.8388671875,0.0201511699706316,0.9448712155445097
mmlu-pro,0,0.0001,0.5,0.05,65,6016,5972.33935546875,0.0201457217335701,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.05,66,6016,5972.2451171875,0.02017800323665142,0.9462268413917759
mmlu-pro,0,0.0001,0.5,0.05,67,6016,5971.70068359375,0.020252449437975883,0.9453230908269318
mmlu-pro,0,0.0001,0.5,0.05,68,6016,5971.4677734375,0.020083630457520485,0.9530049706281066
mmlu-pro,0,0.0001,0.5,0.05,69,6016,5972.6650390625,0.02017519436776638,0.9444193402620877
mmlu-pro,0,0.0001,0.5,0.05,70,6016,5972.41796875,0.020133329555392265,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.05,71,6016,5973.646484375,0.020129969343543053,0.9489380930863082
mmlu-pro,0,0.0001,0.5,0.05,72,6016,5972.1044921875,0.0201804731041193,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.05,73,6016,5971.84619140625,0.020242951810359955,0.9484862178038862
mmlu-pro,0,0.0001,0.5,0.05,74,6016,5972.64501953125,0.020095381885766983,0.9530049706281066
mmlu-pro,0,0.0001,0.5,0.05,75,6016,5972.3583984375,0.020068282261490822,0.9593312245820154
mmlu-pro,0,0.0001,0.5,0.05,76,6016,5972.87255859375,0.02016304060816765,0.9588793492995934
mmlu-pro,0,0.0001,0.5,0.05,77,6016,5973.11083984375,0.02022182010114193,0.9502937189335744
mmlu-pro,0,0.0001,0.5,0.05,78,6016,5972.39453125,0.02017267420887947,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.05,79,6016,5972.365234375,0.02016467973589897,0.9493899683687302
mmlu-pro,0,0.0001,0.5,0.05,80,6016,5973.86181640625,0.020221320912241936,0.9493899683687302
mmlu-pro,0,0.0001,0.5,0.05,81,6016,5972.166015625,0.020175889134407043,0.9530049706281066
mmlu-pro,0,0.0001,0.5,0.05,82,6016,5971.69140625,0.020165693014860153,0.94713059195662
mmlu-pro,0,0.0001,0.5,0.05,83,6016,5972.35009765625,0.020195651799440384,0.9552643470402169
mmlu-pro,0,0.0001,0.5,0.05,84,6016,5972.35546875,0.020143866539001465,0.9462268413917759
mmlu-pro,0,0.0001,0.5,0.05,85,6016,5974.33544921875,0.020172376185655594,0.9543605964753729
mmlu-pro,0,0.0001,0.5,0.05,86,6016,5974.22802734375,0.02025693655014038,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.05,87,6016,5972.48583984375,0.020057033747434616,0.9516493447808405
mmlu-pro,0,0.0001,0.5,0.05,88,6016,5972.3818359375,0.02009781263768673,0.9534568459105287
mmlu-pro,0,0.0001,0.5,0.05,89,6016,5973.58251953125,0.020179828628897667,0.9543605964753729
mmlu-pro,0,0.0001,0.5,0.05,90,6016,5972.27001953125,0.020145775750279427,0.9480343425214641
mmlu-pro,0,0.0001,0.5,0.05,91,6016,5972.64990234375,0.02015114389359951,0.9502937189335744
mmlu-pro,0,0.0001,0.5,0.05,92,6016,5971.3642578125,0.020161723718047142,0.9484862178038862
mmlu-pro,0,0.0001,0.5,0.05,93,6016,5973.1025390625,0.020069625228643417,0.94713059195662
mmlu-pro,0,0.0001,0.5,0.05,94,6016,5971.9580078125,0.02020004391670227,0.9426118391323995
mmlu-pro,0,0.0001,0.5,0.05,95,6016,5972.09716796875,0.020131465047597885,0.9498418436511523
mmlu-pro,0,0.0001,0.5,0.05,96,6016,5972.69580078125,0.020134953781962395,0.9597830998644374
mmlu-pro,0,0.0001,0.5,0.05,97,6016,5971.06787109375,0.0200644563883543,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.05,98,6016,5971.626953125,0.02019498497247696,0.9480343425214641
mmlu-pro,0,0.0001,0.5,0.05,99,6016,5973.47412109375,0.020151954144239426,0.9462268413917759
mmlu-pro,0,0.0001,0.5,0.25,0,6016,5973.22021484375,0.0183727890253067,0.9480343425214641
mmlu-pro,0,0.0001,0.5,0.25,1,6016,5972.41845703125,0.018374638631939888,0.9457749661093539
mmlu-pro,0,0.0001,0.5,0.25,2,6016,5972.89208984375,0.01836354099214077,0.946678716674198
mmlu-pro,0,0.0001,0.5,0.25,3,6016,5971.76025390625,0.01835951954126358,0.9480343425214641
mmlu-pro,0,0.0001,0.5,0.25,4,6016,5972.17236328125,0.018358752131462097,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.25,5,6016,5973.7158203125,0.018371054902672768,0.9516493447808405
mmlu-pro,0,0.0001,0.5,0.25,6,6016,5973.34228515625,0.01836945116519928,0.9548124717577949
mmlu-pro,0,0.0001,0.5,0.25,7,6016,5973.73974609375,0.018371330574154854,0.9611387257117036
mmlu-pro,0,0.0001,0.5,0.25,8,6016,5972.56396484375,0.01837797649204731,0.9516493447808405
mmlu-pro,0,0.0001,0.5,0.25,9,6016,5973.5556640625,0.018364017829298973,0.9548124717577949
mmlu-pro,0,0.0001,0.5,0.25,10,6016,5973.98583984375,0.018386850133538246,0.94713059195662
mmlu-pro,0,0.0001,0.5,0.25,11,6016,5972.58203125,0.018351688981056213,0.9430637144148215
mmlu-pro,0,0.0001,0.5,0.25,12,6016,5973.95263671875,0.018371999263763428,0.9615906009941256
mmlu-pro,0,0.0001,0.5,0.25,13,6016,5973.216796875,0.018370546400547028,0.9543605964753729
mmlu-pro,0,0.0001,0.5,0.25,14,6016,5972.04931640625,0.01837056875228882,0.94713059195662
mmlu-pro,0,0.0001,0.5,0.25,15,6016,5971.96484375,0.018358763307332993,0.9593312245820154
mmlu-pro,0,0.0001,0.5,0.25,16,6016,5972.19873046875,0.01836686208844185,0.9525530953456847
mmlu-pro,0,0.0001,0.5,0.25,17,6016,5974.58984375,0.018380112946033478,0.9493899683687302
mmlu-pro,0,0.0001,0.5,0.25,18,6016,5971.2861328125,0.018346786499023438,0.9493899683687302
mmlu-pro,0,0.0001,0.5,0.25,19,6016,5972.4228515625,0.018370015546679497,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.25,20,6016,5972.42724609375,0.018391115590929985,0.9448712155445097
mmlu-pro,0,0.0001,0.5,0.25,21,6016,5972.8515625,0.018366655334830284,0.9539087211929508
mmlu-pro,0,0.0001,0.5,0.25,22,6016,5973.400390625,0.018359962850809097,0.9530049706281066
mmlu-pro,0,0.0001,0.5,0.25,23,6016,5973.064453125,0.01836816407740116,0.946678716674198
mmlu-pro,0,0.0001,0.5,0.25,24,6016,5973.6826171875,0.018360039219260216,0.947582467239042
mmlu-pro,0,0.0001,0.5,0.25,25,6016,5972.2197265625,0.01836719550192356,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.25,26,6016,5972.69775390625,0.01836354099214077,0.9507455942159965
mmlu-pro,0,0.0001,0.5,0.25,27,6016,5972.75732421875,0.018365440890192986,0.9525530953456847
mmlu-pro,0,0.0001,0.5,0.25,28,6016,5971.400390625,0.018366994336247444,0.946678716674198
mmlu-pro,0,0.0001,0.5,0.25,29,6016,5972.990234375,0.018352637067437172,0.9435155896972436
mmlu-pro,0,0.0001,0.5,0.25,30,6016,5973.1767578125,0.018375935032963753,0.9453230908269318
mmlu-pro,0,0.0001,0.5,0.25,31,6016,5972.89990234375,0.018368232995271683,0.9493899683687302
mmlu-pro,0,0.0001,0.5,0.25,32,6016,5973.259765625,0.018378522247076035,0.9498418436511523
mmlu-pro,0,0.0001,0.5,0.25,33,6016,5972.81201171875,0.018378911539912224,0.94713059195662
mmlu-pro,0,0.0001,0.5,0.25,34,6016,5973.2578125,0.01837892457842827,0.9507455942159965
mmlu-pro,0,0.0001,0.5,0.25,35,6016,5972.794921875,0.018353329971432686,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.25,36,6016,5973.26171875,0.018377123400568962,0.9570718481699051
mmlu-pro,0,0.0001,0.5,0.25,37,6016,5972.5029296875,0.018365703523159027,0.9484862178038862
mmlu-pro,0,0.0001,0.5,0.25,38,6016,5972.6201171875,0.01836429163813591,0.94713059195662
mmlu-pro,0,0.0001,0.5,0.25,39,6016,5971.0458984375,0.018364129588007927,0.956168097605061
mmlu-pro,0,0.0001,0.5,0.25,40,6016,5973.10693359375,0.018365273252129555,0.946678716674198
mmlu-pro,0,0.0001,0.5,0.25,41,6016,5973.8623046875,0.01837494969367981,0.9417080885675554
mmlu-pro,0,0.0001,0.5,0.25,42,6016,5973.80029296875,0.018370771780610085,0.9516493447808405
mmlu-pro,0,0.0001,0.5,0.25,43,6016,5973.564453125,0.01836005412042141,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.25,44,6016,5971.88623046875,0.018368782475590706,0.9570718481699051
mmlu-pro,0,0.0001,0.5,0.25,45,6016,5971.57470703125,0.01835244707763195,0.9498418436511523
mmlu-pro,0,0.0001,0.5,0.25,46,6016,5972.03076171875,0.018366120755672455,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.25,47,6016,5973.67919921875,0.018377412110567093,0.9498418436511523
mmlu-pro,0,0.0001,0.5,0.25,48,6016,5972.98046875,0.018353281542658806,0.9525530953456847
mmlu-pro,0,0.0001,0.5,0.25,49,6016,5972.40869140625,0.018365195021033287,0.946678716674198
mmlu-pro,0,0.0001,0.5,0.25,50,6016,5973.32421875,0.018364541232585907,0.9484862178038862
mmlu-pro,0,0.0001,0.5,0.25,51,6016,5972.96484375,0.018365096300840378,0.9417080885675554
mmlu-pro,0,0.0001,0.5,0.25,52,6016,5972.9189453125,0.018374046310782433,0.946678716674198
mmlu-pro,0,0.0001,0.5,0.25,53,6016,5973.37109375,0.0183697622269392,0.9516493447808405
mmlu-pro,0,0.0001,0.5,0.25,54,6016,5972.99072265625,0.018370814621448517,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.25,55,6016,5972.81005859375,0.018371611833572388,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.25,56,6016,5972.18310546875,0.018360070884227753,0.9539087211929508
mmlu-pro,0,0.0001,0.5,0.25,57,6016,5971.70947265625,0.018362654373049736,0.9493899683687302
mmlu-pro,0,0.0001,0.5,0.25,58,6016,5972.49365234375,0.01835990883409977,0.9597830998644374
mmlu-pro,0,0.0001,0.5,0.25,59,6016,5971.97509765625,0.01836347207427025,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.25,60,6016,5973.9951171875,0.01836945302784443,0.9453230908269318
mmlu-pro,0,0.0001,0.5,0.25,61,6016,5972.97802734375,0.018360281363129616,0.9530049706281066
mmlu-pro,0,0.0001,0.5,0.25,62,6016,5972.5205078125,0.018352501094341278,0.9566199728874831
mmlu-pro,0,0.0001,0.5,0.25,63,6016,5973.658203125,0.018363596871495247,0.9484862178038862
mmlu-pro,0,0.0001,0.5,0.25,64,6016,5972.92822265625,0.01837019808590412,0.9453230908269318
mmlu-pro,0,0.0001,0.5,0.25,65,6016,5972.42431640625,0.018360907211899757,0.9502937189335744
mmlu-pro,0,0.0001,0.5,0.25,66,6016,5972.30908203125,0.018368681892752647,0.938093086308179
mmlu-pro,0,0.0001,0.5,0.25,67,6016,5971.775390625,0.018379369750618935,0.9489380930863082
mmlu-pro,0,0.0001,0.5,0.25,68,6016,5971.55224609375,0.018345624208450317,0.947582467239042
mmlu-pro,0,0.0001,0.5,0.25,69,6016,5972.73046875,0.018363574519753456,0.94713059195662
mmlu-pro,0,0.0001,0.5,0.25,70,6016,5972.47314453125,0.01836472749710083,0.9525530953456847
mmlu-pro,0,0.0001,0.5,0.25,71,6016,5973.7236328125,0.018366409465670586,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.25,72,6016,5972.15283203125,0.018368642777204514,0.9548124717577949
mmlu-pro,0,0.0001,0.5,0.25,73,6016,5971.912109375,0.018373994156718254,0.9444193402620877
mmlu-pro,0,0.0001,0.5,0.25,74,6016,5972.72705078125,0.018353667110204697,0.94713059195662
mmlu-pro,0,0.0001,0.5,0.25,75,6016,5972.4130859375,0.01835283637046814,0.946678716674198
mmlu-pro,0,0.0001,0.5,0.25,76,6016,5972.9697265625,0.01836617849767208,0.9588793492995934
mmlu-pro,0,0.0001,0.5,0.25,77,6016,5973.162109375,0.01837735064327717,0.9484862178038862
mmlu-pro,0,0.0001,0.5,0.25,78,6016,5972.46728515625,0.018375972285866737,0.946678716674198
mmlu-pro,0,0.0001,0.5,0.25,79,6016,5972.41552734375,0.01837422512471676,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.25,80,6016,5973.90673828125,0.018376298248767853,0.9462268413917759
mmlu-pro,0,0.0001,0.5,0.25,81,6016,5972.2236328125,0.018377549946308136,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.25,82,6016,5971.74609375,0.01837257109582424,0.9417080885675554
mmlu-pro,0,0.0001,0.5,0.25,83,6016,5972.4248046875,0.018371840938925743,0.9530049706281066
mmlu-pro,0,0.0001,0.5,0.25,84,6016,5972.3994140625,0.018359728157520294,0.9430637144148215
mmlu-pro,0,0.0001,0.5,0.25,85,6016,5974.41357421875,0.01838323473930359,0.9548124717577949
mmlu-pro,0,0.0001,0.5,0.25,86,6016,5974.26708984375,0.01839522458612919,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.25,87,6016,5972.54541015625,0.018342038616538048,0.9493899683687302
mmlu-pro,0,0.0001,0.5,0.25,88,6016,5972.42919921875,0.018355395644903183,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.25,89,6016,5973.64794921875,0.018364200368523598,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.25,90,6016,5972.35986328125,0.01837468333542347,0.9448712155445097
mmlu-pro,0,0.0001,0.5,0.25,91,6016,5972.7353515625,0.01837085373699665,0.9484862178038862
mmlu-pro,0,0.0001,0.5,0.25,92,6016,5971.4384765625,0.018369562923908234,0.9421599638499775
mmlu-pro,0,0.0001,0.5,0.25,93,6016,5973.1533203125,0.018356628715991974,0.9408043380027112
mmlu-pro,0,0.0001,0.5,0.25,94,6016,5972.0400390625,0.0183700118213892,0.9344780840488026
mmlu-pro,0,0.0001,0.5,0.25,95,6016,5972.1611328125,0.018358387053012848,0.9493899683687302
mmlu-pro,0,0.0001,0.5,0.25,96,6016,5972.763671875,0.018361831083893776,0.9575237234523272
mmlu-pro,0,0.0001,0.5,0.25,97,6016,5971.14306640625,0.018357910215854645,0.9507455942159965
mmlu-pro,0,0.0001,0.5,0.25,98,6016,5971.6923828125,0.01836451329290867,0.9489380930863082
mmlu-pro,0,0.0001,0.5,0.25,99,6016,5973.55517578125,0.01837519183754921,0.9493899683687302
mmlu-pro,0,0.0001,0.5,0.5,0,6016,5973.42041015625,0.018124569207429886,0.9489380930863082
mmlu-pro,0,0.0001,0.5,0.5,1,6016,5972.56787109375,0.018123148009181023,0.946678716674198
mmlu-pro,0,0.0001,0.5,0.5,2,6016,5973.05224609375,0.01811809465289116,0.9448712155445097
mmlu-pro,0,0.0001,0.5,0.5,3,6016,5971.9189453125,0.018113067373633385,0.9462268413917759
mmlu-pro,0,0.0001,0.5,0.5,4,6016,5972.32373046875,0.018116729333996773,0.946678716674198
mmlu-pro,0,0.0001,0.5,0.5,5,6016,5973.90478515625,0.018121032044291496,0.9525530953456847
mmlu-pro,0,0.0001,0.5,0.5,6,6016,5973.4951171875,0.018117856234312057,0.956168097605061
mmlu-pro,0,0.0001,0.5,0.5,7,6016,5973.912109375,0.018124250695109367,0.9570718481699051
mmlu-pro,0,0.0001,0.5,0.5,8,6016,5972.74072265625,0.018123265355825424,0.9439674649796657
mmlu-pro,0,0.0001,0.5,0.5,9,6016,5973.74609375,0.018118880689144135,0.9516493447808405
mmlu-pro,0,0.0001,0.5,0.5,10,6016,5974.169921875,0.018130524083971977,0.947582467239042
mmlu-pro,0,0.0001,0.5,0.5,11,6016,5972.712890625,0.01811026781797409,0.9444193402620877
mmlu-pro,0,0.0001,0.5,0.5,12,6016,5974.12939453125,0.018121961504220963,0.955716222322639
mmlu-pro,0,0.0001,0.5,0.5,13,6016,5973.3896484375,0.01812136545777321,0.9507455942159965
mmlu-pro,0,0.0001,0.5,0.5,14,6016,5972.21142578125,0.018119655549526215,0.9480343425214641
mmlu-pro,0,0.0001,0.5,0.5,15,6016,5972.11669921875,0.018113745376467705,0.9575237234523272
mmlu-pro,0,0.0001,0.5,0.5,16,6016,5972.37841796875,0.01811750791966915,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.5,17,6016,5974.765625,0.018130160868167877,0.9516493447808405
mmlu-pro,0,0.0001,0.5,0.5,18,6016,5971.43798828125,0.018106546252965927,0.9516493447808405
mmlu-pro,0,0.0001,0.5,0.5,19,6016,5972.599609375,0.018116028979420662,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.5,20,6016,5972.63916015625,0.01812887005507946,0.9484862178038862
mmlu-pro,0,0.0001,0.5,0.5,21,6016,5973.0302734375,0.018120435997843742,0.9530049706281066
mmlu-pro,0,0.0001,0.5,0.5,22,6016,5973.57666015625,0.018115270882844925,0.955716222322639
mmlu-pro,0,0.0001,0.5,0.5,23,6016,5973.22900390625,0.0181236881762743,0.9462268413917759
mmlu-pro,0,0.0001,0.5,0.5,24,6016,5973.8681640625,0.018116960301995277,0.9484862178038862
mmlu-pro,0,0.0001,0.5,0.5,25,6016,5972.3974609375,0.018119562417268753,0.956168097605061
mmlu-pro,0,0.0001,0.5,0.5,26,6016,5972.8818359375,0.018117612227797508,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.5,27,6016,5972.9453125,0.01811819151043892,0.9530049706281066
mmlu-pro,0,0.0001,0.5,0.5,28,6016,5971.587890625,0.018118832260370255,0.946678716674198
mmlu-pro,0,0.0001,0.5,0.5,29,6016,5973.173828125,0.018110983073711395,0.9412562132851333
mmlu-pro,0,0.0001,0.5,0.5,30,6016,5973.3349609375,0.01812276989221573,0.9489380930863082
mmlu-pro,0,0.0001,0.5,0.5,31,6016,5973.05517578125,0.01812063157558441,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.5,32,6016,5973.43896484375,0.01812715455889702,0.9543605964753729
mmlu-pro,0,0.0001,0.5,0.5,33,6016,5972.9873046875,0.018127599731087685,0.9462268413917759
mmlu-pro,0,0.0001,0.5,0.5,34,6016,5973.404296875,0.018122734501957893,0.9507455942159965
mmlu-pro,0,0.0001,0.5,0.5,35,6016,5972.98046875,0.018111512064933777,0.9539087211929508
mmlu-pro,0,0.0001,0.5,0.5,36,6016,5973.40087890625,0.018126171082258224,0.9584274740171713
mmlu-pro,0,0.0001,0.5,0.5,37,6016,5972.66064453125,0.018115684390068054,0.9498418436511523
mmlu-pro,0,0.0001,0.5,0.5,38,6016,5972.7939453125,0.01811888813972473,0.9457749661093539
mmlu-pro,0,0.0001,0.5,0.5,39,6016,5971.2236328125,0.018115384504199028,0.9534568459105287
mmlu-pro,0,0.0001,0.5,0.5,40,6016,5973.25,0.018117545172572136,0.9530049706281066
mmlu-pro,0,0.0001,0.5,0.5,41,6016,5973.99609375,0.018126392737030983,0.9421599638499775
mmlu-pro,0,0.0001,0.5,0.5,42,6016,5973.96435546875,0.018123893067240715,0.9484862178038862
mmlu-pro,0,0.0001,0.5,0.5,43,6016,5973.72314453125,0.018115080893039703,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.5,44,6016,5972.06494140625,0.018119070678949356,0.9570718481699051
mmlu-pro,0,0.0001,0.5,0.5,45,6016,5971.72509765625,0.018109837546944618,0.9502937189335744
mmlu-pro,0,0.0001,0.5,0.5,46,6016,5972.2236328125,0.018116608262062073,0.9543605964753729
mmlu-pro,0,0.0001,0.5,0.5,47,6016,5973.873046875,0.018127208575606346,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.5,48,6016,5973.17578125,0.018113067373633385,0.9543605964753729
mmlu-pro,0,0.0001,0.5,0.5,49,6016,5972.57275390625,0.01811915449798107,0.9502937189335744
mmlu-pro,0,0.0001,0.5,0.5,50,6016,5973.51171875,0.018117735162377357,0.9493899683687302
mmlu-pro,0,0.0001,0.5,0.5,51,6016,5973.13232421875,0.018118966370821,0.9457749661093539
mmlu-pro,0,0.0001,0.5,0.5,52,6016,5973.09814453125,0.018122641369700432,0.947582467239042
mmlu-pro,0,0.0001,0.5,0.5,53,6016,5973.57080078125,0.018125325441360474,0.9511974694984184
mmlu-pro,0,0.0001,0.5,0.5,54,6016,5973.1875,0.018120121210813522,0.9502937189335744
mmlu-pro,0,0.0001,0.5,0.5,55,6016,5972.96630859375,0.018120715394616127,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.5,56,6016,5972.37060546875,0.018114358186721802,0.9530049706281066
mmlu-pro,0,0.0001,0.5,0.5,57,6016,5971.88818359375,0.0181211419403553,0.9543605964753729
mmlu-pro,0,0.0001,0.5,0.5,58,6016,5972.6640625,0.01811298541724682,0.9593312245820154
mmlu-pro,0,0.0001,0.5,0.5,59,6016,5972.1376953125,0.018117839470505714,0.9521012200632626
mmlu-pro,0,0.0001,0.5,0.5,60,6016,5974.1552734375,0.018120579421520233,0.9484862178038862
mmlu-pro,0,0.0001,0.5,0.5,61,6016,5973.15185546875,0.018118491396307945,0.9502937189335744
mmlu-pro,0,0.0001,0.5,0.5,62,6016,5972.70068359375,0.018113862723112106,0.9552643470402169
